refseq;oligo_id
NM_018653;H300019703
NM_022036;H300019703
NM_183041;H300019645
NM_032122;H300019645
NM_183040;H300019645
NM_012466;H300019243
XM_372124;H300019212
NM_176825;H300019204
NM_001056;H300019204
NM_033206;H300018738
NM_001294;H300018730
NM_003611;H300018674
NM_181526;H300018667
NM_006097;H300018667
NM_004654;H300021774
NM_004259;H300021743
NM_203503;H300021258
NM_130441;H300021258
NM_053051;H300021226
NM_212535;H300021219
NM_002738;H300021219
XM_370653;H300021165
NM_003895;H300020702
NM_203446;H300020702
NM_001967;H300020633
NM_178426;H300020227
NM_001668;H300020227
NM_178427;H300020227
NM_003874;H300020220
NM_198075;H300020191
NM_025091;opHsV0400000774
XM_210184;opHsV0400000451
XM_061890;opHsV0400000451
XM_495891;opHsV0400000451
NM_006512;opHsV0400000445
NM_003090;opHsV0400000404
NM_002248;opHsV0400000076
NM_001003693;opHsV0400000028
NM_024812;H300022403
XM_291253;H300022397
NM_032264;H300022358
NM_015838;H300022326
NM_015839;H300022326
XM_496546;H300022287
NM_173554;opHsV0400001955
NM_174920;opHsV0400001949
NM_178552;opHsV0400001926
NM_003277;opHsV0400001902
NM_002902;opHsV0400001197
XM_375931;opHsV0400000851
NM_006088;opHsV0400003406
XM_293903;opHsV0400003101
NM_201565;opHsV0400003054
XM_372891;opHsV0400003054
NM_174901;opHsV0400002731
NM_181708;opHsV0400002708
NM_178435;opHsV0400002702
NM_018280;opHsV0400002678
NM_001007258;opHsV0400002355
NM_001007260;opHsV0400002355
NM_001007261;opHsV0400002355
NM_017438;opHsV0400002355
NM_001007259;opHsV0400002355
XM_498047;opHsV0400002326
NM_004261;opHsV0400002302
NM_203341;opHsV0400002302
NM_182755;opHsV0400002278
NM_130445;opHsV0400004557
NM_030582;opHsV0400004557
NM_130444;opHsV0400004557
XM_209505;opHsV0400004540
NM_198844;opHsV0400004235
NM_004621;opHsV0400004229
NM_006864;opHsV0400004205
XM_066752;opHsV0400004163
NM_016598;opHsV0400003835
NM_006943;opHsV0400003811
XM_496947;opHsV0400003805
XM_496948;opHsV0400003805
XM_496949;opHsV0400003805
XM_496952;opHsV0400003805
XM_496953;opHsV0400003805
XM_496954;opHsV0400003805
XM_496961;opHsV0400003805
XM_496957;opHsV0400003805
XM_372013;opHsV0400003805
NM_018088;opHsV0400003805
NM_175077;opHsV0400003787
NM_032214;opHsV0400003787
NM_199052;opHsV0400003782
NM_025084;opHsV0400003453
NM_203426;opHsV0400003453
XM_372586;opHsV0400003453
XM_497465;opHsV0400003453
XM_375275;opHsV0400003453
NM_001637;opHsV0400006062
NM_001009616;opHsV0400006044
NM_001009614;opHsV0400006044
NM_033312;opHsV0400005363
NM_033313;opHsV0400005363
NM_003672;opHsV0400005363
NM_000491;opHsV0400005285
XM_028522;opHsV0400004987
NM_004067;opHsV0400004940
XM_172968;opHsV0400007237
XM_168055;opHsV0400007219
XM_117014;opHsV0400007196
XM_114430;opHsV0400007190
XM_097729;opHsV0400007172
XM_096885;opHsV0400007166
NM_205852;opHsV0400006867
NM_203392;opHsV0400006861
NM_199327;opHsV0400006844
NM_005841;opHsV0400006844
NM_199001;opHsV0400006838
NM_015478;opHsV0400006485
NM_032107;opHsV0400006485
NM_025042;opHsV0400006462
NM_024324;opHsV0400006444
NM_001002234;opHsV0400006438
NM_024041;opHsV0400006438
NM_022340;opHsV0400006420
NM_022129;opHsV0400006414
NM_003548;opHsV0400006115
NM_133632;opHsV0400006109
NM_003490;opHsV0400006109
NM_133633;opHsV0400006109
NM_002463;opHsV0400006086
XM_378184;opHsV0400008371
XM_378052;opHsV0400008365
XM_377831;opHsV0400008347
XM_377832;opHsV0400008347
XM_377834;opHsV0400008347
XM_377835;opHsV0400008347
XM_377836;opHsV0400008347
XM_376305;opHsV0400008347
XM_377837;opHsV0400008347
XM_373238;opHsV0400008347
XM_373243;opHsV0400008347
NM_201402;opHsV0400008347
XM_373909;opHsV0400007995
XM_373893;opHsV0400007989
XM_373838;opHsV0400007966
XM_373786;opHsV0400007948
XM_373771;opHsV0400007942
XM_373714;opHsV0400007924
XM_373692;opHsV0400007918
XM_371936;opHsV0400007619
XM_371843;opHsV0400007613
XM_498888;opHsV0400009875
NM_016426;opHsV0400009869
XM_498882;opHsV0400009869
XM_498856;opHsV0400009851
XM_498850;opHsV0400009845
XM_498763;opHsV0400009798
XM_498220;opHsV0400009499
XM_499450;opHsV0400009499
XM_499442;opHsV0400009494
XM_498212;opHsV0400009494
XM_498127;opHsV0400009470
XM_498036;opHsV0400009452
XM_498026;opHsV0400009446
XM_497983;opHsV0400009422
XM_497268;opHsV0400009094
NM_152724;opHsV0400009076
NM_012425;opHsV0400009076
XM_497220;opHsV0400009076
XM_497068;opHsV0400009052
XM_495872;opHsV0400008742
XM_380143;opHsV0400008718
XM_379518;opHsV0400008718
NM_031890;opHsV0400011332
XM_499517;opHsV0400010204
XM_499067;opHsV0400010204
XM_499456;opHsV0400010180
XM_498224;opHsV0400010180
XM_499414;opHsV0400010174
NM_015508;H200002187
NM_145071;H200001626
NM_013324;H200001626
NM_003799;H200001588
NM_004629;H200001576
NM_020749;H200001536
NM_001001927;H200001536
NM_001001931;H200001536
NM_001001925;H200001536
NM_001001924;H200001536
NM_001262;H200000936
NM_078626;H200000936
NM_015541;H200000883
NM_001608;H200000312
NM_003141;H200000273
NM_000619;H200000229
NM_000942;H200000173
NM_000231;H200004388
NM_024333;H200003816
NM_198066;H200003803
NM_021947;H200003758
NM_021215;H200003744
NM_017772;H200003702
NM_032452;H200003676
NM_032289;H200003095
NM_005713;H200002998
NM_031361;H200002998
NM_138409;H200002949
XM_371813;H200002935
NM_004724;H200002296
NM_152435;H200007110
NM_005731;H200007046
NM_152862;H200007046
NM_014747;H200006547
NM_005415;H200006513
NM_025240;H200006461
NM_024666;H200006437
NM_003769;H200006425
NM_016732;H200005919
NM_000137;H200005882
NM_002935;H200005875
NM_018265;H200005843
NM_001700;H200005802
NM_004526;H200005239
NM_033450;H200005188
NM_024650;H200005180
NM_001001991;H200005146
NM_015430;H200005146
NM_012192;H200005134
NM_004387;H200005097
NM_003016;H200010178
NM_018245;H200010113
NM_018419;H200010091
NM_031205;H200010020
XM_031342;H200009947
NM_002134;H200008785
NM_018439;H200008769
NM_052968;H200008704
NM_005740;H200008608
XM_208766;H200008601
NM_014500;H200007978
NM_014636;H200007932
NM_144949;H200007866
NM_014011;H200007866
NM_178463;H200007200
NM_024017;H200007189
NM_004262;H200013001
NM_013246;H200012985
NM_138811;H200012363
NM_031276;H200012355
NM_001003811;H200012355
NM_003270;H200012278
NM_018416;H200012264
NM_002357;H200011620
NM_022831;H200011530
NM_030622;H200010876
NM_002407;H200010823
NM_019034;H200010746
NM_000489;H200010735
NM_138270;H200010735
NM_138271;H200010735
NM_004673;H200015755
NM_183397;H200015714
NM_007238;H200015714
NM_023039;H200015645
NM_004548;H200014798
NM_175736;H200014783
NM_198900;H200014783
NM_004874;H200014672
NM_001995;H200014007
NM_014674;H200013962
NM_004928;H200013874
NM_005715;H200013102
NM_032789;H200020305
NM_052926;H200020201
NM_000817;H200019117
NM_005770;H200019071
NM_030907;H200019008
NM_145739;H200018921
NM_032523;H200018921
NM_016020;H200017543
NM_016154;H200017484
NM_016103;H200017447
NM_017647;H200016433
NM_018135;H300001897
XM_371395;H300001860
XM_496800;H300001846
NM_001670;H300001211
NM_017590;H300001126
XM_372378;H300001064
NM_012404;H300000338
XM_211529;H300004772
NM_005840;H300004145
NM_001010846;H300004113
XM_373798;H300003466
NM_194250;H300003451
NM_018448;H300002599
NM_000984;H300002590
XM_498081;H300007137
NM_001001795;H300007101
XM_042833;H300007051
NM_001008783;H300007038
NM_203306;H300006392
NM_003635;H300006383
XM_377760;H300006356
XM_377761;H300006356
NM_153360;H300006346
XM_498704;H300006309
NM_194434;H300006296
NM_003574;H300006296
NM_000302;H300006256
NM_001004063;H300004917
NM_205859;H300004909
XM_499576;H300004861
XM_498446;H300004861
NM_153256;H300009957
NM_182646;H300009269
NM_182485;H300009269
XM_209180;H300009261
NM_173611;H300009228
NM_003311;H300009217
NM_207338;H300008594
NM_018379;H300008544
XM_495823;H300008534
XM_372329;H300008488
NM_024786;H300007842
NM_001004469;H300007785
NM_016196;H300012417
NM_015557;H300011535
NM_001004019;H300011496
NM_001998;H300011496
NM_007318;H300011479
NM_004190;H300010871
NM_130463;H300010709
NM_000987;H300010059
NM_152332;H300010030
NM_198459;H300010021
NM_005048;H300014737
NM_152244;H300014691
NM_004082;H300014678
NM_033182;H300013995
NM_177954;H300013949
NM_203285;H300013219
NM_006234;H300013203
NM_144987;H300013076
NM_031417;H300017892
NM_016101;H300017200
NM_152994;H300017075
NM_016101;H300016434
NM_201624;H300016423
NM_015017;H300016423
NM_201626;H300016423
NM_030637;H300016377
NM_024327;H300016287
NM_015417;H300015548
NM_003070;H300020043
NM_139045;H300020043
NM_020479;H300020036
NM_020477;H300020036
NM_020478;H300020036
NM_020480;H300020036
NM_020476;H300020036
NM_020475;H300020036
NM_000037;H300020036
NM_020481;H300020036
NM_021908;H300020013
NM_018412;H300020013
NM_002137;H300020007
NM_031243;H300020007
NM_017972;H300019581
NM_017926;H300019581
NM_080664;H300019555
NM_005759;H300019529
NM_014168;H300019524
NM_030634;H300019109
NM_138616;H300019053
NM_016124;H300019053
NM_020485;H300019053
NM_138617;H300019053
NM_016225;H300019053
NM_138618;H300019053
NM_000969;H300019032
NM_014581;H300019025
NM_014582;H300019025
NM_147130;H300018609
NM_002922;H300018583
NM_016337;H300018577
NM_015585;H300021691
NM_004912;H300021680
NM_194455;H300021680
NM_194454;H300021680
NM_003410;H300021646
NM_022903;H300021568
NM_031466;H300021133
NM_022476;H300021092
XM_496658;H300021070
XM_495886;H300021064
NM_006157;H300021034
NM_152525;H300020596
NM_023075;H300020574
NM_138608;H300020574
NM_006246;H300020541
NM_018107;H300020110
NM_002429;H300020099
NM_022791;H300020099
NM_022792;H300020099
NM_197950;H300020076
NM_197948;H300020076
NM_197954;H300020076
NM_197951;H300020076
NM_197947;H300020076
NM_022570;H300020076
NM_197952;H300020076
NM_197949;H300020076
NM_197953;H300020076
NM_006059;H300020069
NM_030808;opHsV0400000686
NM_033301;opHsV0400000304
NM_000973;opHsV0400000304
NM_198244;H300022797
NM_182917;H300022797
NM_004953;H300022797
NM_198241;H300022797
NM_198242;H300022797
NM_130773;H300022263
NM_025133;H300022234
NM_003224;H300022227
NM_018023;H300022196
NM_007063;H300022185
NM_021251;H300022149
NM_023088;H300022149
NM_023085;H300022149
NM_023083;H300022149
NM_023084;H300022149
NM_023086;H300022149
NM_023087;H300022149
XM_371175;opHsV0400001879
NM_018962;opHsV0400001838
XM_293352;opHsV0400001832
NM_001004299;opHsV0400001808
NM_014117;opHsV0400001509
NM_001005746;opHsV0400001438
NM_000726;opHsV0400001438
NM_001005747;opHsV0400001438
NM_030901;opHsV0400001432
NM_001004484;opHsV0400001127
NM_001003937;opHsV0400001103
NM_001002755;opHsV0400000751
NM_015700;opHsV0400000751
NM_001002757;opHsV0400000751
NM_001002756;opHsV0400000751
NM_015617;opHsV0400000728
XM_496938;opHsV0400003318
NM_003382;opHsV0400003318
NM_199000;opHsV0400003013
XM_209910;opHsV0400002614
NM_021066;opHsV0400002560
XM_291726;opHsV0400002231
XM_291757;opHsV0400002231
NM_014960;opHsV0400004493
NM_001008391;opHsV0400004487
NM_005332;opHsV0400004446
NM_207316;opHsV0400004440
XM_373827;opHsV0400004135
NM_004039;opHsV0400004111
NM_001002857;opHsV0400004111
NM_001002858;opHsV0400004111
XM_063481;opHsV0400004088
NM_020185;opHsV0400004070
XM_173087;opHsV0400003717
XM_072554;opHsV0400003693
NM_003611;opHsV0400003359
NM_001001707;opHsV0400005950
NM_001001697;opHsV0400005944
XM_375007;opHsV0400005944
XM_375929;opHsV0400005944
NM_058168;opHsV0400005645
XM_498389;opHsV0400005621
NM_183238;opHsV0400005574
NM_212555;opHsV0400005221
NM_080549;opHsV0400005215
XM_172995;opHsV0400004887
NM_144612;opHsV0400004863
XM_379967;opHsV0400004822
XM_376720;opHsV0400004822
XM_088726;opHsV0400007149
XM_087762;opHsV0400007143
XM_085236;opHsV0400007125
XM_084445;opHsV0400007119
XM_064856;opHsV0400007096
XM_059132;opHsV0400007078
NM_182615;opHsV0400006773
NM_178570;opHsV0400006720
NM_178025;opHsV0400006702
NM_178026;opHsV0400006702
NM_052830;opHsV0400006702
NM_021002;opHsV0400006391
NM_018252;opHsV0400006344
NM_001007098;opHsV0400006015
NM_001004339;opHsV0400005997
XM_379276;opHsV0400008606
XM_499147;opHsV0400008606
XM_379200;opHsV0400008582
XM_379183;opHsV0400008576
XM_376051;opHsV0400008253
XM_375935;opHsV0400008247
XM_374945;opHsV0400008206
XM_374877;opHsV0400008200
XM_373646;opHsV0400007901
XM_373572;opHsV0400007871
XM_498944;opHsV0400007823
XM_373489;opHsV0400007823
XM_370829;opHsV0400007501
XM_370564;opHsV0400007471
XM_498743;opHsV0400009782
XM_498735;opHsV0400009776
XM_498713;opHsV0400009758
XM_294802;opHsV0400009752
XM_498706;opHsV0400009752
XM_498666;opHsV0400009728
XM_497948;opHsV0400009405
XM_497891;opHsV0400009381
XM_497877;opHsV0400009375
XM_497839;opHsV0400009358
XM_497829;opHsV0400009352
NM_006870;opHsV0400009029
XM_496978;opHsV0400009029
XM_496950;opHsV0400009023
XM_376575;opHsV0400009005
XM_496853;opHsV0400009005
XM_498995;opHsV0400008976
XM_496740;opHsV0400008976
XM_379552;opHsV0400008653
XM_380117;opHsV0400008647
XM_379498;opHsV0400008647
XM_379391;opHsV0400008629
XM_379359;opHsV0400008623
NM_207577;opHsV0400011232
XM_499282;opHsV0400010157
XM_496867;opHsV0400010157
NM_001788;opHsV0400010157
XM_499230;opHsV0400010133
XM_499199;opHsV0400010109
XM_499193;opHsV0400010103
NM_000194;opHsV0400000662
NM_152640;H200002415
NM_005161;H200001765
NM_001897;H200001721
NM_012161;H200001073
NM_033535;H200001073
NM_003759;H200001062
NM_005721;H200001034
NM_170740;H200001026
NM_001080;H200001026
NM_003859;H200000993
NM_006702;H200000983
XM_088525;H200000952
NM_004463;H200000409
NM_000065;H200000331
NM_003765;H200004649
NM_006190;H200004535
NM_004787;H200003957
NM_000485;H200003880
NM_177439;H200003249
NM_177434;H200003249
NM_012280;H200003249
NM_020792;H200003216
NM_024591;H200003206
NM_014021;H200003168
NM_001004055;H200003121
NM_012163;H200003121
NM_024587;H200003115
NM_018250;H200002490
NM_014578;H200002449
NM_001011664;H200007275
NM_005267;H200007263
NM_002245;H200006673
NM_001796;H200006635
NM_032781;H200006625
NM_002045;H200006599
NM_003590;H200006588
NM_148955;H200006059
NM_003099;H200006059
NM_152826;H200006059
NM_001282;H200005979
NM_020342;H200005934
NM_013352;H200005339
NM_015567;H200005295
NM_002989;H200005285
NM_012472;H200005260
NM_000078;H200010343
NM_198566;H200010293
NM_014600;H200010211
XM_378251;H200009149
NM_020843;H200008854
NM_000064;H200008806
NM_013417;H200008082
NM_002161;H200008082
NM_003325;H200008043
NM_001275;H200008036
NM_015904;H200007374
NM_133444;H200013243
NM_024747;H200012540
NM_177963;H200012481
NM_012311;H200012472
NM_000679;H200012426
NM_004326;H200012392
NM_182800;H200011773
NM_015908;H200011773
NM_014443;H200011678
NM_000023;H200011024
NM_007005;H200010995
NM_053036;H200010950
NM_004885;H200010950
NM_004587;H200010903
XM_378316;H200010891
XM_372805;H200015917
NM_013939;H200015878
NM_033177;H200015871
NM_004438;H200015819
NM_016190;H200015785
NM_001007795;H200015054
NM_032433;H200014985
NM_004230;H200014939
NM_024869;H200014922
NM_018168;H200014873
NM_004308;H200013292
NM_205833;H200020619
NM_181671;H200019384
NM_012417;H200019384
NM_145814;H200019247
NM_031433;H200019228
NM_080821;H200019170
NM_018676;H200019149
NM_199263;H200019149
NM_052967;H200017598
NM_016412;H200016829
NM_006078;H200016647
NM_013431;H200016640
NM_007114;H200016604
NM_173648;H300002086
NM_001005355;H300002041
NM_018457;H300002041
NM_001005354;H300002041
XM_378879;H300001991
NM_178336;H300001325
NM_180981;H300001325
NM_181304;H300001325
NM_180982;H300001325
NM_181305;H300001325
NM_181307;H300001325
NM_181306;H300001325
NM_182539;H300001285
NM_018028;H300001229
NM_032229;H300001220
XM_371771;H300000518
NM_145756;H200020975
XM_379044;H200020817
NM_203301;H300004316
NM_014565;H300004269
NM_000741;H300004233
NM_024317;H300003647
NM_001002036;H300003637
NM_007124;H300003536
NM_003500;H300003487
XM_032945;H300002832
NM_199050;H300002832
NM_174936;H300002823
NM_001008405;H300002766
NM_018844;H300002766
NM_152424;H300002728
NM_014159;H300002718
NM_012271;H300002718
NM_001004342;H300007341
NM_175884;H300007298
XM_498449;H300007242
XM_499579;H300007242
NM_001005167;H300006414
XM_290799;H300005837
XM_377426;H300005784
XM_371164;H300005738
NM_032498;H300005678
NM_006294;H300005078
NM_001005199;H300005016
NM_001001658;H300010136
NM_014267;H300010091
NM_173572;H300010076
NM_001005239;H300009509
NM_153837;H300009469
NM_001004479;H300009432
XM_496534;H300008699
NM_174898;H300008647
NM_014678;H300008087
NM_002546;H300008046
NM_001013031;H300007989
NM_207582;H300007936
NM_018622;H300012502
NM_133644;H300012444
NM_016170;H300012429
NM_001534;H300012429
NM_032792;H300011813
NM_033547;H300011711
NM_001447;H300011000
NM_024923;H300010964
NM_020706;H300010950
NM_016404;H300010162
NM_004748;H300015636
NM_207103;H300014932
NM_004206;H300014888
NM_172127;H300014803
NM_172128;H300014803
NM_147162;H300014105
NM_004512;H300014105
NM_130781;H300013392
NM_022963;H300013337
NM_198935;H300018185
NM_020830;H300018136
NM_213631;H300018088
NM_152503;H300018088
NM_001008696;H300017385
NM_030573;H300017385
NM_001008695;H300017385
NM_001063;H300017222
NM_006349;H300016540
NM_000096;H300016501
XM_291141;H300016486
NM_025191;H300016447
NM_153705;H300015743
NM_153292;H300020156
NM_000625;H300020156
NM_005078;H300020127
NM_145231;H300020116
NM_025021;H300019725
NM_015321;H300019725
NM_025090;H300019719
XM_039698;H300019219
NM_022784;H300019195
NM_139047;H300019166
NM_139049;H300019166
NM_002750;H300019166
NM_139046;H300019166
NM_032683;H300019134
NM_013433;H300018753
NM_003882;H300018717
NM_080838;H300018717
NM_015163;H300018652
NM_152503;H300021791
NM_000434;H300021759
NM_000737;H300021725
XM_370917;H300021232
XM_496048;H300021232
XM_370843;H300021232
XM_375152;H300021232
XM_375165;H300021232
XM_370844;H300021232
XM_370918;H300021232
XM_370837;H300021232
XM_370840;H300021232
NM_080665;H300021148
NM_004260;H300021140
NM_014359;H300020718
NM_178841;H300020688
NM_032314;H300020655
XM_209918;H300020622
NM_004938;H300020614
NM_032872;H300020205
NM_002639;H300020178
NM_020194;opHsV0400000768
XM_290597;opHsV0400000463
NM_022115;opHsV0400000386
NM_003161;opHsV0400000088
NM_021223;opHsV0400000082
NM_182799;H300022387
NM_182801;H300022387
NM_182798;H300022387
NM_152403;H300022387
XM_371079;H300022342
NM_002769;H300022316
NM_005635;H300022306
NM_001311;opHsV0400001961
NM_178867;opHsV0400001920
NM_213650;opHsV0400001920
NM_213649;opHsV0400001920
XM_496317;opHsV0400001585
XM_498336;opHsV0400001561
XM_379656;opHsV0400001215
NM_001005512;opHsV0400001167
XM_371352;opHsV0400001162
XM_087672;opHsV0400000815
NM_152277;opHsV0400000809
XM_496401;opHsV0400003417
NM_138372;opHsV0400003394
XM_376267;opHsV0400003095
NM_175745;opHsV0400003071
NM_205864;opHsV0400003071
NM_178324;opHsV0400003065
NM_001008237;opHsV0400002648
NM_019086;opHsV0400002337
NM_181597;opHsV0400002296
NM_003364;opHsV0400002296
NM_002226;opHsV0400002290
NM_012317;opHsV0400002266
NM_207451;opHsV0400004522
NM_016458;opHsV0400004217
NM_033035;opHsV0400004146
NM_138551;opHsV0400004146
NM_201401;opHsV0400003847
XM_208658;opHsV0400003841
NM_004918;opHsV0400003465
NM_199206;opHsV0400003465
NM_001007550;opHsV0400006026
NM_001006608;opHsV0400005721
XM_290734;opHsV0400005704
NM_032423;opHsV0400004975
NM_182616;opHsV0400004969
XM_096642;opHsV0400007160
XM_092267;opHsV0400007154
NM_199046;opHsV0400006849
NM_199456;opHsV0400006849
NM_198844;opHsV0400006832
NM_199321;opHsV0400006832
NM_198330;opHsV0400006808
NM_182905;opHsV0400006784
NM_198943;opHsV0400006784
XM_377073;opHsV0400006784
NM_199163;opHsV0400006784
NM_022493;opHsV0400006426
NM_014269;opHsV0400006408
NM_021779;opHsV0400006408
NM_021780;opHsV0400006408
NM_003055;opHsV0400006103
