File Name HCC011_K.txt , Type a HCC  normalized	File Name HCC013_K.txt , Type a HCC  normalized	File Name HCC015_WH_KM.txt , Type a HCC  normalized	File Name HCC022_WH_KM.txt , Type a HCC  normalized	File Name HCC025WH.txt , Type a HCC  normalized	File Name HCC031.txt , Type a HCC  normalized	File Name HCC103_WH.txt , Type a HCC  normalized	File Name HCC104.txt , Type a HCC  normalized	File Name HCC105.txt , Type a HCC  normalized	File Name HCC107_WH.txt , Type a HCC  normalized	File Name HCC108.txt , Type a HCC  normalized	File Name HCC114.txt , Type a HCC  normalized	File Name HCC116_K.txt , Type a HCC  normalized	File Name HCC119.txt , Type a HCC  normalized
2.52	3.69	1.94	1.85	2.4	4.67	4.37	3.1	3.35	2.27	3.57	4.35	4.74	6.19
0.26	0.83	0.39	1.17	1.31	1.81	0.74	1.94	1.26	0.75	1.02	1.89	0.6	2.82
0.79	1.09	0.75	0.6	0.98	2.28	1.74	2.59	1.44	0.96	4.92	1.55	1.26	1.99
1.17	2.02	0.83	1.91	2.77	1.16	1	0.86	1.31	1.04	1.67	0.84	1.27	1.13
1.13	0.89	0.7	1.81	0.92	1.51	0.86	0.55	1.18	0.44	1	1.65	0.94	5.18
1.37	2.47	1.41	1.43	0.53	3.38	1.76	4.5	0.39	1.82	2.72	2.85	2.35	6.17
3	2.76	1.66	0.83	2.76	3.41	3.27	6.76	2.75	1.97	3.47	5.15	3.6	8.18
1.49	1.95	0.72	3.38	2.72	4.61	0.97	1.38	2.84	3.32	2.56	2.74	2.5	1.71
1.79	2.55	1.05	1.78	0.81	6.94	5.1	12.83	3.99	3.31	4.78	5.62	1.81	19.39
3.09	1.91	0.83	1.64	1.16	4.4	1.54	3.29	1.74	1.18	2.23	2.32	1.4	1.78
2.8	4.16	0.95	0.21	0.9	2.72	0.94	1.31	2.95	0.63	2.99	0.27	3.6	1.98
0.73	2.99	0.66	2.45	11.15	0.45	0.57	1.27	0.53	0.54	2.14	0.4	1.29	0.84
1.27	2.1	2.72	1.11	3.19	1.83	1.17	0.83	1.47	1.02	2.77	0.69	1.3	1.37
3.77	2.93	1.65	1.06	1.68	3.07	3.28	4.91	2.29	1.72	7.05	1.56	2.23	9.67
0.88	0.3	0.43	1.39	0.46	0.11	0.17	0.09	0.39	0.71	0.5	0.6	0.53	0.42
1.65	2.39	0.88	0.22	0.29	3.29	0.82	1.64	1.97	0.43	1.31	0.3	5.08	1.21
2.51	1.67	2.33	0.9	3.46	1.59	2.75	0.87	1.24	1.67	2.11	3.14	1.02	1.55
1	1.97	1.19	1.29	0.7	2.7	0.8	0.83	1.32	0.59	2.82	0.57	2.02	1.2
1.26	1.45	0.46	1.9	2.47	0.99	2.36	2.74	0.91	2.67	0.72	3.66	1.42	1.12
2.04	2.66	0.79	1.07	1.63	2.71	1.59	1.77	1.77	1.74	3.06	4.93	1.87	3.6
2.15	0.62	0.47	0.24	0.43	0.12	0.45	1.81	1.1	0.82	0.78	1.24	0.75	1.22
0.79	4.09	2.75	2.1	3.66	2.08	3.3	4.11	3.34	2.02	4.23	4.74	1.16	4.45
2.13	3.22	2.39	1.54	1.24	3.86	2.51	2.14	4.7	3.15	5.33	6.61	4.67	4.64
0.31	0.91	2.47	2.33	0.79	0.5	0.48	0.92	1.06	0.8	1.1	1.95	1.13	1.91
1.93	1.57	1.49	0.25	0.56	1.1	1.81	1.42	1.34	1.21	2.2	5.44	1.78	2.14
1.78	1.35	0.75	0.14	1.52	1.54	1.34	4.03	0.41	1.15	1.93	4.31	2.12	2.82
0.59	1.63	0.11	0.31	0.59	1.31	3.02	4.08	0.07	1.53	0.64	2.96	1.72	1.71
0.87	1.81	1.33	0.72	0.81	1.68	1.35	2.15	0.48	0.98	1.71	0.89	1.99	2.09
1.44	3.38	2.33	1.18	3.47	2.45	3.73	4.65	2.87	2.84	5.17	2.22	2.66	2.99
1.4	1.28	1.7	2.25	2.53	4.83	0.59	2.84	2	1.83	1.52	2.89	2.21	1.6
1.04	2.25	1.5	2.79	2.02	0.81	1.21	1.11	1.73	1.37	2.04	2.25	2.3	1.08
2.55	1.91	0.85	1	1.66	2.3	1.32	3.58	1.5	0.67	3.48	4.09	1.78	4.13
1.61	2.05	0.27	0.64	0.84	1.31	2.26	6.26	1.65	1.1	1.46	2.57	1.28	2.91
2.37	1.47	0.8	1.26	0.52	1.35	0.6	1.06	0.3	1.94	2.21	1.64	2.78	2.17
1.17	1.24	0.68	0.92	1.81	1.06	1.98	0.57	1.21	1.41	2.62	2.09	1.06	2.56
1.88	4.17	2.64	1.02	2.21	2.03	0.74	2.3	2.07	1.88	3.83	0.57	1.43	3.73
7.01	0.1	1.06	0.51	0.39	0.14	0.85	1.35	1.29	0.9	0.5	0.69	0.05	0.22
1.38	1.49	1.24	0.73	2.61	1.87	1.06	1.27	0.4	2.54	2.36	3.35	0.83	2.23
0.96	1.27	0.33	1.21	1.15	1.26	2.72	4.27	2.52	1.35	2.38	5.26	1.78	4.15
2.13	2.52	0.76	0.57	1.33	2.74	2.81	7.4	1.94	2.08	1.86	2.86	1.02	4.11
2.78	6.78	1.74	1.1	2.18	1.93	1.59	1.15	2.5	2.54	1.65	2.11	1.17	2.3
0.9	1.36	0.87	0.22	1.05	0.38	0.33	0.64	0.99	0.5	1.47	0.39	0.6	0.69
1	0.35	0.34	0.37	0.59	3.35	1.03	2.14	2.3	1.04	2.7	2.96	11.44	1.48
2.4	1.12	0.76	1.24	0.82	0.46	1.07	3.74	1.34	0.91	1.67	1.84	1.13	2.34
3.59	1.31	0.63	3.09	1.53	1.9	2.85	2.31	1.48	1.68	1.53	2.34	1	0.83
1.19	1.49	1.77	0.43	1.92	1.02	1.03	1.12	0.78	0.92	1.7	2.5	0.91	1.83
3.45	1.75	2.96	1.31	2.78	0.93	1.27	1.43	1.57	1.29	1.02	1.83	1.17	1.83
1.36	0.2	0.97	2.88	2.07	3.38	1.95	4.35	1.2	2.26	4.2	10.1	0.99	15.7
1.22	2.46	1.77	0.64	1.51	0.67	1.29	2.92	1.25	1.19	0.39	2.76	1.02	0.52
0.49	2.65	1.62	1.49	1.72	1.56	2.79	1.33	1.09	1.51	2.66	2.86	3.35	2.07
1.35	1.35	1.02	0.75	1.25	1.2	0.95	1.39	1.11	1.84	1.92	1.11	1.48	1.41
0.67	3.01	1.96	1.05	1.93	1.7	1.61	2.84	1.26	1.89	1.92	2.09	2.14	2.59
1.09	2.03	0.69	1.34	1.77	1.3	1.13	1.03	1.43	1.6	3.2	2.65	1.38	2.44
1.69	4.46	0.69	5.78	3.87	2.68	2.4	2.1	2.5	1.68	2.19	4.48	3.67	2.96
0.66	1.93	1.34	1.72	0.92	3.85	2.87	1.62	2.12	1.22	2.99	2.26	1.65	2.96
1.68	2.08	0.35	0.64	2.92	0.74	1.29	1.35	1.05	1.48	2.3	2.02	1	2.62
2.3	5.21	1.47	0.57	1.21	1.84	4.95	5.94	1.37	3.33	4.47	4.69	1.29	2.62
0.78	1.22	0.93	1.46	1.16	0.87	1.61	2.43	0.9	1.57	1.16	3.05	0.29	2.11
0.83	1.46	0.39	1.17	1.34	1.41	1.39	3.43	0.53	0.78	2.43	1.27	0.54	2.8
5.65	1.91	2.23	1.32	3.46	3.56	1.12	4.05	1.18	1.99	2.95	3.49	2.57	3.87
0.68	0.58	0.85	0.67	0.78	2.13	0.29	1.03	0.61	0.44	1.28	0.24	1.91	0.32
0.79	0.37	0.25	0.72	0.37	0.23	0.14	0.17	0.34	0.55	0.55	0.14	1.53	0.83
1.31	2.04	1.27	0.25	2.54	2.9	2.26	3.83	1.64	1.74	3.58	1.68	2.43	3.78
1.41	1.16	0.94	0.64	1.13	1.86	2.03	1.64	1.58	1.09	3.61	2.32	1.3	2.56
1.54	2.54	1.1	2	2.12	1.74	1.35	0.59	1.6	0.41	0.83	1.67	0.85	0.89
5.07	3.83	3.05	0.2	7.28	0.19	0.25	1.3	3.09	0.57	4.06	1.77	0.64	1.17
0.9	1.18	0.92	1.03	1.15	2.03	1.38	1.69	0.83	1.24	1.71	2.41	1.35	2.41
1.59	3.26	1.25	2.19	1.97	3.59	2.23	1.86	1.89	1.01	4.47	3.79	1.8	4
0.94	1.64	0.68	0.31	0.63	1.48	2.88	1.33	0.73	1.75	2.69	3.56	0.81	2.45
1.44	16.74	3.34	0.48	3.04	2.66	1.14	2.24	5.34	2.15	4.52	0.5	2.35	2.82
1.96	1.24	0.76	0.37	0.96	1.15	1.1	0.75	1.06	0.9	1.01	1.45	1.93	1.16
2.49	3.51	0.53	2.77	8.89	3.52	10.92	9.77	1.77	8.06	2.46	10	4.63	5.17
1.7	3.28	1.04	3.42	1.93	3.92	3.31	1.88	2.39	1.23	3.72	2.17	1.47	3.86
1.21	2.1	2.47	1.5	1.42	3.87	1.7	12.11	1.07	2.32	3.92	5.5	3.16	7.98
1.36	2.25	0.6	1.84	1.04	1.1	2.72	2.93	2.14	1.59	4.08	4.93	2.09	5.07
1.45	3.47	1.33	1.48	0.65	1.64	1.45	2.68	1.81	1.02	3.57	7.15	3.36	6.18
1.38	2.8	0.86	0.26	0.76	2.35	2.36	1.98	1.35	1.31	1.5	2.99	1.63	1.25
0.84	0.68	0.95	0.76	0.28	1.28	0.61	3.28	0.66	0.41	0.68	1.73	1.46	1.34
2.24	2.4	1.45	1.22	1.17	3.2	2.64	4	1.53	1.19	3.11	3.42	3.47	3.07
1.57	3.14	1.47	0.8	1.78	4.84	2.16	1.51	3.55	0.76	2.72	0.71	2.55	7.87
0.79	2.12	1.02	0.18	0.79	1.16	0.55	1.77	0.94	0.44	2.48	0.35	2.41	3.59
0.69	0.71	0.99	0.3	1.54	1.43	2.72	3.35	0.81	0.82	1.79	1.51	0.19	1.35
1.9	2.03	1.34	1.82	1.61	1.16	0.8	2.24	1.24	1.91	2.79	1.28	1.88	2.73
0.47	0.79	0.18	0.99	0.09	0.79	0.32	0.58	0.77	0.72	0.54	0.62	0.55	0.24
1.16	2.15	1.98	1.55	2.15	0.51	0.16	0.62	1.47	1.14	1.03	0.68	1.48	0.43
1.78	1.85	0.95	1.15	0.71	2.46	1.34	3.62	0.98	0.87	0.81	3.19	1.04	2.85
0.84	2.46	0.97	0.28	0.66	2.02	0.74	0.83	1.18	0.2	3.04	0.27	3.34	3.04
1.22	2.32	1.61	1.24	2.37	3.13	1.47	0.86	1.64	1.17	1.27	1.73	2.57	1.7
0.71	1.49	0.47	1.47	0.79	0.89	1.66	0.69	1.23	1.3	1.24	1.9	2.07	0.54
1.85	1.85	1.07	1.51	2.36	2.07	0.56	0.56	0.65	0.68	1.01	0.93	0.88	0.58
1.16	1.92	0.4	0.79	1.02	2.02	2.17	0.9	0.84	0.76	1.78	1.54	1.28	0.64
3.44	0.57	0.46	0.34	0.57	0.35	0.78	1.26	0.89	0.96	0.83	0.78	0.31	1.09
1.28	3.21	2.98	1.35	2.84	2.84	3.66	1.52	1.68	1.86	5.47	2.69	2.59	1.72
0.66	1.38	0.47	1.82	2.1	0.78	0.83	1.82	1.09	3.28	1.15	1.41	0.25	6.45
1.54	2.04	1.13	1	0.91	1.22	1.46	1.46	1.84	1.67	2.25	2.3	2.73	0.7
5.3	0.41	0.48	0.52	0.6	0.3	0.62	1.46	1.31	0.6	0.65	0.69	0.18	0.26
1.61	2.38	0.96	0.72	2.1	5.24	4.09	4.58	1.33	1.53	14.97	3.54	2.14	7.7
1.65	2.86	0.61	1.05	1.16	1.62	1.22	2.62	1.07	0.81	1.77	0.81	0.63	4.2
1.69	1.89	1.23	0.78	0.86	1.96	1.48	2.28	1.39	2	1.41	1.72	1.37	0.31
1.24	2.4	0.6	0.59	2.43	1.5	3.36	1.48	2.18	1.09	4.48	1.2	0.17	1.45
2.02	0.94	0.65	2.27	2.55	0.66	1.73	4.46	0.49	2.63	0.81	4.86	3.1	3.12
1.65	1.24	0.68	0.88	1.63	2.36	0.63	0.47	1.55	0.92	1.59	0.55	0.64	0.59
1.19	1.47	0.69	0.71	1.42	0.97	1.62	0.58	0.8	1.08	2.78	2.06	1.12	0.58
0.53	1.37	0.65	2.27	4.01	0.95	0.18	2.24	0.11	1.3	0.77	2.96	1.23	6.33
3.22	14.79	3.32	5.89	2.39	7.01	12.94	13.56	10.63	3.93	38.52	6.24	1.8	33.92
3.13	3.75	2.21	0.97	1.32	1.84	2.78	2.6	1.77	2.75	4.26	4.16	2.61	2.51
1.46	1.9	1.33	1.32	2.41	0.64	2.65	1.16	1.69	1.32	2.09	3.44	2.46	0.35
1.02	2.14	0.52	0.1	0.85	1.4	2.07	4.45	1.83	1.39	5.4	2.54	1.55	4.76
3.6	2.06	0.88	0.88	1.12	1.28	2.15	2.24	2.37	2.62	3.48	4.59	2.71	2.27
1.93	2.95	0.77	1.35	1.29	2.39	2.59	1.5	1.65	1.62	1.94	0.82	0.59	1.54
1.21	1.25	0.83	1.16	0.53	0.78	0.56	0.45	1.11	0.7	1.03	0.77	1.47	0.63
1.14	1.88	0.7	0.59	0.45	2.06	0.55	0.92	1.1	0.44	2.57	0.42	1.64	1.15
0.47	1.69	0.86	1.34	1.4	0.43	0.87	0.64	2.11	1.06	0.79	0.95	0.58	0.38
0.59	0.37	0.34	1.28	1.05	1.74	0.84	0.97	1.14	1.15	4.36	1.21	0.34	6.48
3.06	2.6	4.34	5.87	7.62	4.88	1.47	3.34	2.55	3.38	3.89	8.56	2.14	7.65
2.86	2.97	1.84	3.08	2.09	1.67	3.29	2.55	0.75	1.17	5.62	3.01	2.41	3.73
1.54	2.45	1.05	0.26	0.51	1.24	2.42	2.34	1.12	1.04	2.12	1.69	0.59	1.87
0.4	2.52	0.57	0.25	0.2	3.63	0.56	1.45	2.45	0.36	3.8	0.12	3.89	9.98
0.73	1.75	0.82	2.05	0.55	1.87	0.94	4.12	2.11	1.01	4.67	1.56	2.17	5.5
5.03	4.48	1.11	4.33	3.9	4.11	2.95	9.47	4.87	4.3	3.84	10.3	8.8	4.47
2.34	3.28	1.77	0.42	1.72	8.39	1.16	4.74	1.89	2.2	3.97	4.71	2.54	16.55
1.45	1.03	1.11	1.57	0.4	1.09	0.4	0.96	0.46	0.92	1.61	1.53	3.5	1.5
1.15	1.61	0.94	0.55	0.45	0.75	1.65	2.46	1.25	0.89	0.98	1.13	0.86	2.91
3.03	2.88	0.83	1.61	1.88	1.94	2.35	3.16	1.14	1.96	3.04	4.03	2.12	3.87
2.46	2.21	0.86	1.07	0.91	1.48	1.65	2.06	1.56	0.89	1.16	2.29	2.28	2.11
1.21	3.64	2.34	1.04	2.46	1.43	2.18	1.47	2.46	1.16	1.84	1.19	2	1.45
1.24	1.94	1.7	1.1	1.25	1.15	0.24	0.81	1.4	1.01	0.75	1.75	1.7	0.9
1.56	0.75	1.21	1.59	0.24	1.84	1.79	1.89	0.63	1.02	1.07	2.32	1.97	4.05
2.06	2.44	0.81	1.32	1.42	2.44	1.29	3.32	1.39	1.76	2.59	3.15	2.33	2.67
2.16	1.91	2.34	1.72	3.24	2.24	1.27	6.19	1.86	1.05	2.14	7.85	4.2	6.22
0.44	1.28	0.38	1.89	0.5	0.71	2.01	0.43	1.1	0.83	1.36	1.37	3.17	0.44
3.71	1.67	0.99	1.1	0.89	0.66	1.82	1.86	1.75	1.6	2.99	2.75	2.77	1.42
1.12	0.85	0.51	0.66	0.41	2.21	1.39	2.37	1.9	1.76	2.21	2.49	2.12	3.69
1.66	2.36	0.77	0.24	1	6.9	4.99	7.52	1.39	1.84	5.83	2.97	0.81	4.14
1.65	2.21	1.15	3.24	1.47	0.59	1.51	0.87	1.56	2.78	2	2.63	1.85	2.51
0.4	0.72	1.43	1.22	0.36	1.98	0.96	3.25	0.19	0.58	0.69	0.62	2.51	0.95
1.77	1.75	1.22	1.79	2.09	2.6	1.28	1.85	1.77	1.7	2.03	4.93	1.81	2.95
2.01	1.54	1.68	1.85	1.27	1.57	3.16	9.83	3.11	2.52	3.67	1.85	1.62	2.66
1.54	3.97	1.79	1.38	1.18	1.03	1.5	2.75	0.72	1.56	2.48	3.38	1.41	4.32
0.76	1.02	1.25	1.96	24.9	3.56	9.75	8.65	4.04	2.92	17.69	3.74	3.61	2.96
2.35	3.31	0.35	0.86	1.33	1.79	3.37	5.64	1.77	2.56	3.11	6.82	1.19	3.65
1.8	3.74	1.95	1.81	1.96	4.55	5.51	5.23	3.01	4.09	2.23	7.33	9.72	5.83
0.83	1.63	1.06	1.49	0.94	2.55	2.06	2.53	1.25	1.23	1.55	3.07	2.39	1.04
1.22	2.9	1.56	1.3	1.36	2.96	3.79	3.08	2.59	2	2.69	2.85	2.53	4.83
1.01	2.42	1.25	1.04	1.12	2.01	1.9	1.21	1.16	1.72	3.45	1.66	2.9	1.71
1.55	1.27	1.02	0.92	0.36	0.55	1.39	4.32	1.39	1.32	1.32	2.8	0.98	2.35
2.16	1.76	0.32	0.62	1.02	1.75	1.39	5.28	0.8	0.95	2.19	6.42	1.8	4.34
0.7	1.87	0.53	1.09	0.58	2.5	0.51	1	0.8	0.65	1.45	1.95	1.48	0.57
1.36	5.03	0.9	0.58	0.78	2.87	1.44	4.2	2.73	0.52	5.14	0.57	6.84	7.22
3.41	2.58	0.5	0.69	0.84	0.98	3.84	9.51	0.65	2.4	2	3.23	3.23	2.36
2.98	2.83	3.58	2.77	5.76	3.41	6.47	4.39	1.99	2.93	5.27	4.41	2.51	5.76
1.93	4.95	1.62	1.39	2.02	4.08	2.4	4.04	0.98	1.55	2.18	1.5	3.26	2.24
2.05	2.88	3.05	0.47	3.08	0.44	0.04	0.04	2.08	0.73	1.14	0.14	0.84	0.2
0.6	1.98	0.75	0.4	2.24	1.64	1.73	3.09	1.5	1.11	2.87	1.18	1.64	8.17
2.18	1.2	0.97	1.35	1.58	1.61	0.91	1.66	0.77	1.74	0.82	2.49	2.04	0.83
1.84	1.34	1.38	1.49	0.89	1.22	1.1	0.79	2.58	1.05	0.56	1.29	2.31	0.85
0.74	3.03	1.22	1.51	2.03	1.9	0.98	1.51	1.24	1.68	5.56	3.43	2.05	5.65
0.88	2.02	0.94	1.17	2.11	0.75	1.56	1.98	1.17	0.68	2.62	1.38	1.93	1.38
1.6	2.64	1.49	0.15	1.65	1.42	3.12	3.14	0.7	1.89	3.01	1.96	1.92	1.41
0.93	2.17	2.47	1.67	2.88	7.21	1.58	2.14	1.54	3.85	2.29	5.08	6.06	4.26
1.84	4.02	1.47	0.49	1.17	4.33	3.27	6.88	3.62	1.81	6.16	0.89	1.75	5.42
2.85	1.53	0.73	0.49	2.07	1.89	1.51	2.11	2.53	0.82	1.97	1.16	1.25	2.41
0.71	2.91	0.62	0.28	0.52	0.72	1.87	1.02	1.13	0.61	2.96	2.5	1.91	3.96
2.5	1.02	0.94	1.16	2.05	0.5	2.38	3.11	2.36	2.8	3.68	3.5	1.71	4.74
1.2	1.42	1.1	1.86	1.79	1.32	1.65	1.8	0.83	1.33	1.25	1.98	1.32	1.84
1.13	3.74	1.17	1.76	1.44	0.56	1.06	1.13	1.58	1.62	4.45	6.22	2.08	3.51
0.23	0.75	0.62	0.44	0.37	0.4	1.39	1.31	0.53	0.76	0.32	1.04	0.22	1.05
1.83	2.05	1.23	1.82	1.2	1.57	2.11	1.82	1.06	2.09	3.95	3.03	1.97	3.23
1.94	3.26	2.61	0.51	0.65	3.27	0.56	0.93	2.61	0.66	1.78	0.27	5.8	2.86
1.25	1.21	1.02	0.5	2.16	1.81	0.56	0.69	1.67	1.09	1.25	3.22	1.08	1.19
1.07	1.98	1.18	0.7	2.14	3.37	3.92	4.76	1.27	1.79	3.38	6.54	1.36	4.33
1.66	2.41	0.54	0.04	0.14	3.33	0.38	0.76	1.14	0.28	4.6	0.01	3.91	2.87
0.65	0.96	0.34	0.82	0.93	0.12	0.86	0.69	0.44	0.92	0.58	2.76	1.47	1.26
2.67	4.21	0.5	1.18	1.62	1.85	2.36	1.6	1.99	1.71	3.05	2.99	0.34	2.91
4.76	2.64	0.63	1.47	3.26	4.27	2.56	2.42	3.06	2.34	4.59	5.63	1.23	6.46
1.36	2.03	1.77	0.15	3.57	3.27	1.98	1.57	2.61	1.63	6.46	1.67	1.15	1
0.39	1.63	1.07	1.12	2.64	3.09	1.49	2.2	0.45	1.07	3.25	1.51	1.35	2.14
0.88	2.1	2.45	2.8	0.68	2.46	2.24	4.82	5.48	2.22	3.78	1.55	1.89	4.68
3.3	5.32	2.2	1.08	3.43	4.01	5.48	3.98	6.08	2.53	4.69	6.55	4.09	6.69
1.22	1.92	1.25	0.84	1.74	1.98	1.14	1.79	1.15	1.57	2.24	1.29	1.46	1.15
3.52	4.11	3.39	0.87	5.54	2.81	2.05	3.23	1.32	2.35	3.6	5.15	2.21	3.93
1.27	1.93	1.76	1.65	0.36	1.43	1.52	2.2	2.47	1.83	1.72	1.66	4.76	1.55
0.58	2.7	0.62	1.01	0.75	2.31	2.06	2.76	1.52	1.09	1.06	1.46	2.67	3.2
1.03	0.84	0.57	1.55	1.04	0.87	0.89	1.39	0.54	1.52	0.92	2.05	1.56	2.02
28.13	56.44	0.23	0.53	0.75	3.35	6.25	2.26	2.31	11.67	31.76	12.26	1.27	28.32
1.23	1.94	0.36	0.52	0.66	1.37	1.53	2.71	0.32	0.71	3.54	3.26	1.1	3.52
1.48	3.89	0.97	0.53	1.11	2.16	4.19	6.08	3.76	2.63	6.55	5.83	2.65	10.66
2.48	1.45	1.87	2.71	1.23	1.52	4.02	3.78	2.98	2.57	3.38	6.07	2	2.88
1.18	1.69	1.06	0.74	2.27	1.37	0.93	2.07	1.45	0.83	1.7	0.62	2.01	1.95
0.75	1.19	1.97	1.76	1.34	2.65	1.73	8.98	2.08	1.94	2.7	2.22	2.15	6.4
4.12	3.53	0.52	0.26	5.32	0.4	1.83	0.55	1.7	2.42	4.53	3.42	1.41	3.44
0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.08	0.23	0.08	0.01	0.19
5.33	1.25	1.1	0.48	1.14	0.71	0.24	0.58	3.93	1.06	4.34	0.53	0.8	2.04
0.44	0.87	0.66	0.27	0.98	0.46	1.09	0.5	0.44	0.73	0.75	0.76	1.9	0.95
1.54	0.94	1.22	2.45	1.01	0.72	1.64	2.1	1.81	2.19	0.96	3.37	3.44	2.28
2.68	2.54	0.7	1.3	0.65	2.89	2.02	7.14	1.24	1.2	1.55	3.61	2.59	1.93
2.48	1.52	1.65	2.13	1.17	1.96	0.45	4.69	1.25	0.78	1.98	0.94	1.77	15.15
8.23	2.92	0.81	0.45	4.33	0.13	2.81	4.85	1.52	1.25	6.78	2.93	4.62	12.07
0.75	1.86	0.89	0.83	0.93	1.59	0.68	2.25	1.44	0.77	1.75	2.09	1.14	3.72
1.52	2.39	1.77	1.51	1.98	2.69	1.49	3.87	1.77	1.95	2.51	3.11	2.62	2.76
2.46	2.89	2.31	0.65	3.34	1.63	3.64	1.5	1.84	1.15	5.34	6.4	2.17	4.5
0.43	0.42	0.61	0.88	0.88	2.22	0.81	0.58	0.21	0.51	0.37	0.68	0.61	0.46
0.75	1.35	1.05	0.59	0.5	2.49	0.54	1.6	1.35	0.47	1.22	3.28	2.23	2.39
2.61	3.27	1	0.82	0.87	0.68	0.97	3.95	2.03	1.14	1.77	4.16	2.48	3.45
4.97	3.56	0.91	0.29	0.81	1.22	4.41	2.05	2.85	1.99	1.77	0.66	1.09	1.06
1.47	3.03	2.18	1.56	1.23	4.16	3.17	3.43	2.62	2.72	4.07	3.46	4.06	4.78
0.97	0.79	0.81	1.49	1.68	3.17	1.12	2.96	1.3	0.97	0.32	2.38	1.28	4.67
1.5	1.99	0.77	1.11	0.95	3.09	2.03	4.23	1.08	2.15	0.59	2.33	4.65	2.91
4.66	4.34	2.51	1.22	2.68	11.52	2.74	6.41	5.71	2.39	6.41	2.35	2.1	3.08
2.4	7.48	2.87	1.27	1.49	1.95	1.97	2.57	2.96	2.26	2.15	2.01	2.27	5.06
2.15	1.49	1.46	0.84	0.82	4.72	3.19	2.98	1.36	1.54	0.75	1.87	1.55	1.63
0.61	0.12	0.63	2.08	0.42	0.4	0.79	0.33	0.42	0.2	1.06	0.81	2.03	0.54
0.41	0.69	0.35	0.65	0.52	0.99	0.11	0.17	0.39	0.18	0.63	0.16	0.54	0.51
1.35	0.62	0.47	0.97	1.58	0.73	0.23	0.95	0.6	0.41	1.03	0.39	0.69	0.5
0.84	1.63	0.97	1.09	1.67	2.22	1.15	1.55	0.65	1.62	1.1	2.35	1.61	1.96
1.32	1.64	1	0.89	0.51	0.93	1.08	0.89	0.96	0.87	2.33	0.99	2.34	1.51
5.61	6.84	2.82	2.1	5.47	1.98	7.3	10.39	3.19	4.33	4.93	5.73	3.67	5.5
1.94	2.34	1.8	1.18	2.06	1.92	1.99	2.46	1.64	1.67	2.48	1.91	2.77	4.74
0.86	0.84	0.84	0.67	1.27	1.65	1.35	0.95	0.98	1.02	1.71	4.36	1.13	4.77
1.31	3.22	1.26	0.25	0.66	4.57	1.08	0.67	4	0.76	2.14	0.33	5.47	3.74
0.5	1.28	0.49	0.37	0.85	1.55	1.25	4.21	1.55	0.38	1.27	3.62	1.1	2.24
0.35	0.86	1.16	0.98	0.88	0.79	0.47	1.08	0.71	0.6	1.07	0.79	0.59	1.39
2.14	2.16	1.64	0.86	1.67	2.7	1.61	3.89	1.71	2.55	1.76	3.81	2.71	8.36
0.26	2.31	0.15	1.56	0.15	0.32	0.7	0.9	0.49	0.95	0.8	2.05	0.82	0.81
2.13	3.4	0.75	1.45	0.35	0.93	3.01	3.46	6.76	1.38	11.86	2.15	3.63	9.5
1.46	2.06	1.02	0.99	0.64	3.66	1.93	2.92	0.82	1.75	1.65	6.06	1.54	1.36
1.91	0.97	0.19	0.25	0.43	2.03	0.9	3.14	0.52	1.23	1.83	4.89	2.84	1.41
0.64	1.14	1.21	0.19	1.12	0.7	0.35	0.57	0.89	0.69	1.06	0.4	1.19	1.03
1.08	0.84	1.21	0.08	0.5	0.22	1.34	0.33	0.62	0.53	2.57	1.32	2.94	1.72
1.17	3	0.99	1.11	1.49	3.38	2.81	2.39	1.26	1.17	2.33	2.51	1.74	4.61
0.61	1.45	0.5	0.97	0.83	0.85	1.98	0.83	0.69	1.39	2.25	1.16	0.7	2.26
4.27	2.47	2.09	0.9	3.97	1.25	6.08	5.86	1.68	2.41	5.85	6.05	1.96	4.58
1.04	1.87	0.88	1.06	1.66	1.67	1.26	2.76	1.28	1.14	1.66	1.75	1.54	1.54
0.56	1.24	1.01	0.21	1.06	2.02	2.07	2.17	0.94	0.88	1.98	2.4	1.76	2.6
2.26	4.1	1.53	0.66	1.03	2.17	3.91	6.56	3.6	1.3	4.64	1.5	2.48	13.26
4.13	5.27	1.46	4.55	3.4	4.34	5.07	3.95	4.91	4.23	17.39	4.2	3.88	12.91
1.95	2.45	1.91	1.19	3.05	2.53	5.67	3.01	1.76	1.95	1.08	3.73	1.52	2.54
1.43	2.81	0.72	0.49	0.56	0.4	1.65	1.43	0.85	1.76	2.08	1.99	1.37	3.13
1.57	0.72	0.52	0.26	0.73	0.53	0.34	3.08	1.47	0.55	0.84	1.46	0.81	0.94
0.83	0.34	0.15	0.95	0.26	0.13	0.12	0.1	0.26	0.5	0.42	0.23	1	0.67
1.4	2.34	1.39	2.22	1.25	1.28	0.51	0.24	2.56	0.81	2.67	0.38	3.01	0.36
0.87	3.29	1.96	0.98	1.41	3.98	2.75	4.91	2.06	1.14	3.67	3.38	2.53	5.68
0.79	1.89	0.75	0.23	0.4	1.5	1.51	0.87	1.94	1.54	1.57	1.58	0.98	0.86
1.26	2.06	1.21	0.8	1.09	0.52	1.53	0.97	2.18	1.25	3.79	2.66	1.94	1.61
0.94	1.24	0.71	0.77	0.95	1.34	0.82	1.28	0.69	1.21	1.53	1.56	0.96	1.58
